date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
23:00:36	53357/53357	---M--	200	added ('OK')	image/png	etag:%22d06d-5ea6e0d6-158bfb464d5a5420;;;%22	https://kriyansha.com/assets/img/technologies/node.png	D:/Websites/Kriyansha/kriyansha.com/assets/img/technologies/node.png	(from https://kriyansha.com/)
23:00:36	6023/6023	---M--	200	added ('OK')	image/png	etag:%221787-5ea6e148-bd299f1af9433c92;;;%22	https://kriyansha.com/assets/img/technologies/java.png	D:/Websites/Kriyansha/kriyansha.com/assets/img/technologies/java.png	(from https://kriyansha.com/)
23:00:36	4050/4050	---M--	200	added ('OK')	image/png	etag:%22fd2-5ea6fa5c-3fd34343f57fadf5;;;%22	https://kriyansha.com/assets/img/technologies/spring.png	D:/Websites/Kriyansha/kriyansha.com/assets/img/technologies/spring.png	(from https://kriyansha.com/)
23:00:37	5617/5617	---M--	200	added ('OK')	image/png	etag:%2215f1-5ea6e1ca-6b54f3ea1a349ff0;;;%22	https://kriyansha.com/assets/img/technologies/hibernate.png	D:/Websites/Kriyansha/kriyansha.com/assets/img/technologies/hibernate.png	(from https://kriyansha.com/)
23:00:37	41430/41430	---M--	200	added ('OK')	image/png	etag:%22a1d6-5ea6e1de-716f7893d5798bcc;;;%22	https://kriyansha.com/assets/img/technologies/mysql.png	D:/Websites/Kriyansha/kriyansha.com/assets/img/technologies/mysql.png	(from https://kriyansha.com/)
23:00:37	45519/45519	---M--	200	added ('OK')	image/png	etag:%22b1cf-5ea6e242-9b12f372cec72110;;;%22	https://kriyansha.com/assets/img/technologies/photoshop.png	D:/Websites/Kriyansha/kriyansha.com/assets/img/technologies/photoshop.png	(from https://kriyansha.com/)
23:00:37	22034/22034	---M--	200	added ('OK')	image/png	etag:%225612-5ea6e2ae-eb346a830b672015;;;%22	https://kriyansha.com/assets/img/technologies/coreldraw.png	D:/Websites/Kriyansha/kriyansha.com/assets/img/technologies/coreldraw.png	(from https://kriyansha.com/)
23:00:37	85389/85389	---M--	200	added ('OK')	image/png	etag:%2214d8d-5ea6e302-eff0827b58969341;;;%22	https://kriyansha.com/assets/img/technologies/google%20ads.png	D:/Websites/Kriyansha/kriyansha.com/assets/img/technologies/google%20ads.png	(from https://kriyansha.com/)
23:00:38	50645/50645	---M--	200	added ('OK')	image/png	etag:%22c5d5-5ea6e376-608ab4f8a87bcb37;;;%22	https://kriyansha.com/assets/img/technologies/googleanalytics.png	D:/Websites/Kriyansha/kriyansha.com/assets/img/technologies/googleanalytics.png	(from https://kriyansha.com/)
23:00:38	5851/5851	---M--	200	added ('OK')	image/png	etag:%2216db-5ea6e2c6-ef729b68afc544a6;;;%22	https://kriyansha.com/assets/img/technologies/webservices.png	D:/Websites/Kriyansha/kriyansha.com/assets/img/technologies/webservices.png	(from https://kriyansha.com/)
23:00:38	51938/51938	---M--	200	added ('OK')	image/png	etag:%22cae2-5eaec7e4-cfa3096223a78c31;;;%22	https://kriyansha.com/assets/img/WhatsApp_Logo_2.png	D:/Websites/Kriyansha/kriyansha.com/assets/img/WhatsApp_Logo_2.png	(from https://kriyansha.com/)
23:00:38	14173/14173	---M--	200	added ('OK')	image/png	etag:%22375d-5eaecc10-4a1885ced6f5cb1c;;;%22	https://kriyansha.com/assets/img/call.png	D:/Websites/Kriyansha/kriyansha.com/assets/img/call.png	(from https://kriyansha.com/)
23:00:39	202700/202700	---M--	200	added ('OK')	image/png	etag:%22317cc-5d99ee8e-12e60f59299cca3b;;;%22	https://kriyansha.com/assets/img/kriyansha-logo-white.png	D:/Websites/Kriyansha/kriyansha.com/assets/img/kriyansha-logo-white.png	(from https://kriyansha.com/)
23:00:39	88145/88145	---M-Z	200	added ('OK')	application/x-javascript	etag:%2215851-5e8f5b90-85b6e5e1271ded6b;gz%22	https://kriyansha.com/assets/vendor/jquery/jquery.min.js	D:/Websites/Kriyansha/kriyansha.com/assets/vendor/jquery/jquery.min.js	(from https://kriyansha.com/)
23:00:39	80698/80698	---M-Z	200	added ('OK')	application/x-javascript	etag:%2213b3a-5e8f5b8e-1ed720ef1569115e;gz%22	https://kriyansha.com/assets/vendor/bootstrap/js/bootstrap.bundle.min.js	D:/Websites/Kriyansha/kriyansha.com/assets/vendor/bootstrap/js/bootstrap.bundle.min.js	(from https://kriyansha.com/)
